There's Nothing Holdin' Me Back;Shawn Mendes - Image: songs2\There's Nothing Holdin' Me Back - Shawn Mendes.jpg - URL: https://i.scdn.co/image/ab67616d0000b273ea3ef7697cfd5705b8f47521
Too Good At Goodbyes;Sam Smith - Image: songs2\Too Good At Goodbyes - Sam Smith.jpg - URL: https://i.scdn.co/image/ab67616d0000b273005cd7d0ae87b081601f6cca
Havana;Camila Cabello ft. Young Thug - Image: songs2\Havana - Camila Cabello ft. Young Thug.jpg - URL: https://i.ytimg.com/vi/HCjNJDNzw8Y/maxresdefault.jpg
Cold Heart (Pnau Remix);Elton John & Dua Lipa ft. Pnau - Image: songs2\Cold Heart (Pnau Remix) - Elton John & Dua Lipa ft. Pnau.jpg - URL: https://i.scdn.co/image/ab67616d0000b2739f5cce8304c42d3a5463fd23
Without Me;Halsey - Image: songs2\Without Me - Halsey.jpg - URL: https://i.scdn.co/image/ab67616d0000b273c42acc1b86597285c2c79559
Save Your Tears;The Weeknd - Image: songs2\Save Your Tears - The Weeknd.jpg - URL: https://upload.wikimedia.org/wikipedia/en/e/e6/Save_Your_Tears_-_Official_Fortnite_Jam_Track_Cover_Art.png
Memories;Maroon 5 - Image: songs2\Memories - Maroon 5.jpg - URL: https://upload.wikimedia.org/wikipedia/en/c/c3/Maroon_5_-_Memories.png
Take On Me;a-ha - Image: songs2\Take On Me - a-ha.jpg - URL: https://i.ytimg.com/vi/djV11Xbc914/maxresdefault.jpg
Someone Like You;Adele - Image: songs2\Someone Like You - Adele.jpg - URL: https://i.ytimg.com/vi/hLQl3WQQoQ0/maxresdefault.jpg
Better Now;Post Malone - Image: songs2\Better Now - Post Malone.jpg - URL: https://m.media-amazon.com/images/M/MV5BOWU2NzczNzctYzY3Yi00Mjc3LThlMmMtZjU3NzRjYTMxOGVmXkEyXkFqcGc@._V1_.jpg
7 Years;Lukas Graham - Image: songs2\7 Years - Lukas Graham.jpg - URL: https://upload.wikimedia.org/wikipedia/en/b/bc/7-Years-by-Lukas-Graham.jpg
Before You Go;Lewis Capaldi - Image: songs2\Before You Go - Lewis Capaldi.jpg - URL: https://upload.wikimedia.org/wikipedia/en/2/2e/Lewis_Capaldi_-_Before_You_Go.png
Stitches;Shawn Mendes - Image: songs2\Stitches - Shawn Mendes.jpg - URL: https://i.scdn.co/image/ab67616d0000b273908f7df282edee5f2be63121
Montero (Call Me By Your Name);Lil Nas X - Image: songs2\Montero (Call Me By Your Name) - Lil Nas X.jpg - URL: https://upload.wikimedia.org/wikipedia/en/e/e6/Montero_%28Call_Me_by_Your_Name%29.png
We Don't Talk Anymore;Charlie Puth ft. Selena Gomez - Image: songs2\We Don't Talk Anymore - Charlie Puth ft. Selena Gomez.jpg - URL: https://i.ytimg.com/vi/i_yLpCLMaKk/maxresdefault.jpg
I'm Yours;Jason Mraz - Image: songs2\I'm Yours - Jason Mraz.jpg - URL: https://upload.wikimedia.org/wikipedia/en/3/35/ImYoursJasonMraz.jpg
Dynamite;BTS - Image: songs2\Dynamite - BTS.jpg - URL: https://variety.com/wp-content/uploads/2020/08/bts-dynamite-music-video.jpg
Payphone;Maroon 5 ft. Wiz Khalifa - Image: songs2\Payphone - Maroon 5 ft. Wiz Khalifa.jpg - URL: https://upload.wikimedia.org/wikipedia/en/7/7f/Maroon_5_Payphone_cover.png
Thank U, Next;Ariana Grande - Image: songs2\Thank U, Next - Ariana Grande.jpg - URL: https://upload.wikimedia.org/wikipedia/en/b/b2/Ariana_Grande_Thank_U_Next.png
When The Party's Over;Billie Eilish - Image: songs2\When The Party's Over - Billie Eilish.jpg - URL: https://i.ytimg.com/vi/pbMwTqkKSps/maxresdefault.jpg
Kiss Me More;Doja Cat ft. SZA - Image: songs2\Kiss Me More - Doja Cat ft. SZA.jpg - URL: https://upload.wikimedia.org/wikipedia/en/b/b1/Doja_Cat_-_Kiss_Me_More.png
Blank Space;Taylor Swift - Image: songs2\Blank Space - Taylor Swift.jpg - URL: https://i.ytimg.com/vi/e-ORhEE9VVg/maxresdefault.jpg
Sugar;Maroon 5 - Image: songs2\Sugar - Maroon 5.jpg - URL: https://i.ytimg.com/vi/09R8_2nJtjg/maxresdefault.jpg
Africa;Toto - Image: songs2\Africa - Toto.jpg - URL: https://i.scdn.co/image/ab67616d0000b2734a052b99c042dc15f933145b
Seven;Jung Kook ft. Latto - Image: songs2\Seven - Jung Kook ft. Latto.jpg - URL: https://i.scdn.co/image/ab67616d0000b273bf5cce5a0e1ed03a626bdd74
I Don't Care;Ed Sheeran & Justin Bieber - Image: songs2\I Don't Care - Ed Sheeran & Justin Bieber.jpg - URL: https://upload.wikimedia.org/wikipedia/en/6/69/Ed_Sheeran_%26_Justin_Bieber_-_I_Don%27t_Care.png
Attention;Charlie Puth - Image: songs2\Attention - Charlie Puth.jpg - URL: https://upload.wikimedia.org/wikipedia/commons/thumb/a/a3/Charlie_Puth_-_Attention_%28Official_Single_Cover%29.png/1200px-Charlie_Puth_-_Attention_%28Official_Single_Cover%29.png
Me Rehúso;Danny Ocean - Image: songs2\Me Rehúso - Danny Ocean.jpg - URL: https://i.scdn.co/image/ab67616d0000b273a75bd33684083600569dd3bf
I Like Me Better;Lauv - Image: songs2\I Like Me Better - Lauv.jpg - URL: https://i.ytimg.com/vi/a7fzkqLozwA/maxresdefault.jpg
Easy On Me;Adele - Image: songs2\Easy On Me - Adele.jpg - URL: https://i.ytimg.com/vi/X-yIEMduRXk/maxresdefault.jpg
Cheap Thrills;Sia - Image: songs2\Cheap Thrills - Sia.jpg - URL: https://upload.wikimedia.org/wikipedia/en/f/fc/Sia_Cheap_Thrills.png
I Feel It Coming;The Weeknd ft. Daft Punk - Image: songs2\I Feel It Coming - The Weeknd ft. Daft Punk.jpg - URL: https://m.media-amazon.com/images/M/MV5BOTk3MWIxZWUtYTMzMC00NzY1LWEyNjMtNTViNGE2NmFhYjM4XkEyXkFqcGc@._V1_.jpg
Bad Habits;Ed Sheeran - Image: songs2\Bad Habits - Ed Sheeran.jpg - URL: https://upload.wikimedia.org/wikipedia/en/2/2e/Ed_Sheeran_-_Bad_Habits_2.png
Can't Feel My Face;The Weeknd - Image: songs2\Can't Feel My Face - The Weeknd.jpg - URL: https://upload.wikimedia.org/wikipedia/en/2/22/The_Weeknd_-_Can%27t_Feel_My_Face.png
Be Alright;Dean Lewis - Image: songs2\Be Alright - Dean Lewis.jpg - URL: https://i.scdn.co/image/ab67616d0000b27313480e8127119dcb882eb53d
Chandelier;Sia - Image: songs2\Chandelier - Sia.jpg - URL: https://i.ytimg.com/vi/2vjPBrBU-TM/maxresdefault.jpg
Eastside;Benny Blanco, Halsey & Khalid - Image: songs2\Eastside - Benny Blanco, Halsey & Khalid.jpg - URL: https://upload.wikimedia.org/wikipedia/en/2/21/Benny_Blanco%2C_Halsey_and_Khalid_Eastside.png
Can't Stop the Feeling!;Justin Timberlake - Image: songs2\Can't Stop the Feeling! - Justin Timberlake.jpg - URL: https://i.ytimg.com/vi/ru0K8uYEZWw/hq720.jpg?sqp=-oaymwEhCK4FEIIDSFryq4qpAxMIARUAAAAAGAElAADIQj0AgKJD&rs=AOn4CLBNKpPx7JJKFP3HpLcpqzlGYwpnrw
Let Me Down Slowly;Alec Benjamin - Image: songs2\Let Me Down Slowly - Alec Benjamin.jpg - URL: https://i1.sndcdn.com/artworks-000352463268-5bfny8-t500x500.jpg
Maps;Maroon 5 - Image: songs2\Maps - Maroon 5.jpg - URL: https://upload.wikimedia.org/wikipedia/en/3/3e/Maroon_5_Maps_cover.png
Everybody Wants To Rule The World;Tears For Fears - Image: songs2\Everybody Wants To Rule The World - Tears For Fears.jpg - URL: https://i.ytimg.com/vi/awoFZaSuko4/maxresdefault.jpg
Heather;Conan Gray - Image: songs2\Heather - Conan Gray.jpg - URL: https://upload.wikimedia.org/wikipedia/en/e/e4/Conan_Gray_-_Heather.png
Dusk Till Dawn;Zayn ft. Sia - Image: songs2\Dusk Till Dawn - Zayn ft. Sia.jpg - URL: https://upload.wikimedia.org/wikipedia/en/f/f3/Dusk_Till_Dawn_Zayn_Malik.jpg
Hips Don't Lie;Shakira ft. Wyclef Jean - Image: songs2\Hips Don't Lie - Shakira ft. Wyclef Jean.jpg - URL: https://upload.wikimedia.org/wikipedia/en/c/c0/Shakira-HipsDon%27tLie.jpg
Adore You;Harry Styles - Image: songs2\Adore You - Harry Styles.jpg - URL: https://upload.wikimedia.org/wikipedia/en/9/90/Adore_You_-_Harry_Styles.png
A Thousand Years;Christina Perri - Image: songs2\A Thousand Years - Christina Perri.jpg - URL: https://upload.wikimedia.org/wikipedia/en/8/8f/AThousand_Years.jpg
I Ain't Worried;OneRepublic - Image: songs2\I Ain't Worried - OneRepublic.jpg - URL: https://upload.wikimedia.org/wikipedia/en/c/cf/I_Ain%27t_Worried_-_OneRepublic.jpg
Sweet But Psycho;Ava Max - Image: songs2\Sweet But Psycho - Ava Max.jpg - URL: https://upload.wikimedia.org/wikipedia/en/9/96/Ava_Max_%E2%80%93_Sweet_but_Psycho.png
I Don’t Wanna Live Forever;Zayn & Taylor Swift - Image: songs2\I Don’t Wanna Live Forever - Zayn & Taylor Swift.jpg - URL: https://i.ytimg.com/vi/AY9blLYMKnI/maxresdefault.jpg
Set Fire To The Rain;Adele - Image: songs2\Set Fire To The Rain - Adele.jpg - URL: https://i.ytimg.com/vi/uJdu4Lfy8aI/maxresdefault.jpg
Passionfruit;Drake - Image: songs2\Passionfruit - Drake.jpg - URL: https://i1.sndcdn.com/artworks-AwiFuUrAmNMY4tpz-HczH1Q-t500x500.jpg
Woman;Doja Cat - Image: songs2\Woman - Doja Cat.jpg - URL: https://i.ytimg.com/vi/2V_uAAAH-_Q/maxresdefault.jpg
Ghost;Justin Bieber - Image: songs2\Ghost - Justin Bieber.jpg - URL: https://i.ytimg.com/vi/Fp8msa5uYsc/maxresdefault.jpg
Girls Like You (Remix);Maroon 5 ft. Cardi B - Image: songs2\Girls Like You (Remix) - Maroon 5 ft. Cardi B.jpg - URL: https://i.ytimg.com/vi/EBuSKj3XNu8/maxresdefault.jpg
Cake By The Ocean;DNCE - Image: songs2\Cake By The Ocean - DNCE.jpg - URL: https://upload.wikimedia.org/wikipedia/en/8/8c/DNCE_-_Cake_by_the_Ocean.png
Party In The U.S.A.;Miley Cyrus - Image: songs2\Party In The U.S.A. - Miley Cyrus.jpg - URL: https://i.ytimg.com/vi/M11SvDtPBhA/maxresdefault.jpg
Dandelions;Ruth B. - Image: songs2\Dandelions - Ruth B..jpg - URL: https://i.ytimg.com/vi/W8a4sUabCUo/maxresdefault.jpg
High Hopes;Panic! At The Disco - Image: songs2\High Hopes - Panic! At The Disco.jpg - URL: https://upload.wikimedia.org/wikipedia/en/8/82/High_Hopes_%28White_Panda_Remix%29.jpg
What Do You Mean?;Justin Bieber - Image: songs2\What Do You Mean - Justin Bieber.jpg - URL: https://upload.wikimedia.org/wikipedia/en/9/9e/JustinBieberWhatDoYouMeanCover.png
Traitor;Olivia Rodrigo - Image: songs2\Traitor - Olivia Rodrigo.jpg - URL: https://i.ytimg.com/vi/CRrf3h9vhp8/maxresdefault.jpg
Anti-Hero;Taylor Swift - Image: songs2\Anti-Hero - Taylor Swift.jpg - URL: https://upload.wikimedia.org/wikipedia/en/b/b9/Taylor_Swift_-_Anti-Hero.png
Shivers;Ed Sheeran - Image: songs2\Shivers - Ed Sheeran.jpg - URL: https://upload.wikimedia.org/wikipedia/en/b/b0/Ed_Sheeran_-_Shivers.png
IDGAF;Dua Lipa - Image: songs2\IDGAF - Dua Lipa.jpg - URL: https://i.scdn.co/image/ab67616d00001e02c2f9a0ec9ac0b13066398bc4
Save Your Tears (Remix);The Weeknd & Ariana Grande - Image: songs2\Save Your Tears (Remix) - The Weeknd & Ariana Grande.jpg - URL: https://i.scdn.co/image/ab67616d0000b273c6af5ffa661a365b77df6ef6
Unholy;Sam Smith ft. Kim Petras - Image: songs2\Unholy - Sam Smith ft. Kim Petras.jpg - URL: https://i.scdn.co/image/ab67616d0000b273a935e4689f15953311772cc4
Umbrella;Rihanna ft. Jay-Z - Image: songs2\Umbrella - Rihanna ft. Jay-Z.jpg - URL: https://upload.wikimedia.org/wikipedia/en/0/01/Rihanna_-_Umbrella.png
Hey, Soul Sister;Train - Image: songs2\Hey, Soul Sister - Train.jpg - URL: https://upload.wikimedia.org/wikipedia/en/1/15/Hey_Soul_Sister.jpg
Halo;Beyoncé - Image: songs2\Halo - Beyoncé.jpg - URL: https://upload.wikimedia.org/wikipedia/en/a/ac/Beyonce_-_Halo.png
Girls Just Want To Have Fun;Cyndi Lauper - Image: songs2\Girls Just Want To Have Fun - Cyndi Lauper.jpg - URL: https://cdn-p.smehost.net/sites/35faef12c1b64b21b3fda052d205af13/wp-content/uploads/2022/01/220124_clauper_sounusual.jpg
Rockabye;Clean Bandit ft. Sean Paul & Anne-Marie - Image: songs2\Rockabye - Clean Bandit ft. Sean Paul & Anne-Marie.jpg - URL: https://i.ytimg.com/vi/papuvlVeZg8/maxresdefault.jpg
2002;Anne-Marie - Image: songs2\2002 - Anne-Marie.jpg - URL: https://upload.wikimedia.org/wikipedia/en/e/e6/2002_single_by_Anne-Marie.jpg
Love Me Like You Do;Ellie Goulding - Image: songs2\Love Me Like You Do - Ellie Goulding.jpg - URL: https://upload.wikimedia.org/wikipedia/en/1/17/Ellie_Goulding_-_Love_Me_Like_You_Do.png
Moves Like Jagger;Maroon 5 - Image: songs2\Moves Like Jagger - Maroon 5.jpg - URL: https://upload.wikimedia.org/wikipedia/en/f/fc/Maroon_5_Moves_Like_Jagger_cover.png
I Want It That Way;Backstreet Boys - Image: songs2\I Want It That Way - Backstreet Boys.jpg - URL: https://upload.wikimedia.org/wikipedia/en/b/b9/Iwantitthatwaycd.jpg
Hall Of Fame;The Script - Image: songs2\Hall Of Fame - The Script.jpg - URL: https://upload.wikimedia.org/wikipedia/en/6/67/Halloffamethescript.jpg
Lover;Taylor Swift - Image: songs2\Lover - Taylor Swift.jpg - URL: https://i.scdn.co/image/ab67616d0000b273e787cffec20aa2a396a61647
Lush Life;Zara Larsson - Image: songs2\Lush Life - Zara Larsson.jpg - URL: https://upload.wikimedia.org/wikipedia/en/8/8f/Zara_Larsson_-_Lush_Life.png
Dark Horse;Katy Perry ft. Juicy J - Image: songs2\Dark Horse - Katy Perry ft. Juicy J.jpg - URL: https://i.ytimg.com/vi/0KSOMA3QBU0/maxresdefault.jpg
Symphony;Clean Bandit ft. Zara Larsson - Image: songs2\Symphony - Clean Bandit ft. Zara Larsson.jpg - URL: https://upload.wikimedia.org/wikipedia/en/4/48/Clean_Bandit_-_Symphony.png
I Gotta Feeling;Black Eyed Peas - Image: songs2\I Gotta Feeling - Black Eyed Peas.jpg - URL: https://i.ytimg.com/vi/OIPmhkzN2ug/maxresdefault.jpg
You Broke Me First;Tate McRae - Image: songs2\You Broke Me First - Tate McRae.jpg - URL: https://upload.wikimedia.org/wikipedia/en/4/41/You_Broke_Me_First_-_Tate_McRae.png
Roxanne;Arizona Zervas - Image: songs2\Roxanne - Arizona Zervas.jpg - URL: https://upload.wikimedia.org/wikipedia/en/3/39/Arizona_Zervas_-_Roxanne.png
Diamonds;Rihanna - Image: songs2\Diamonds - Rihanna.jpg - URL: https://upload.wikimedia.org/wikipedia/en/e/e8/Diamonds_-_Rihanna.png
Positions;Ariana Grande - Image: songs2\Positions - Ariana Grande.jpg - URL: https://upload.wikimedia.org/wikipedia/en/a/a0/Ariana_Grande_-_Positions.png
Hymn For The Weekend;Coldplay ft. Beyoncé - Image: songs2\Hymn For The Weekend - Coldplay ft. Beyoncé.jpg - URL: https://upload.wikimedia.org/wikipedia/en/thumb/e/e5/Coldplay%2C_Hymn_for_the_Weekend%2C_Artwork.jpg/220px-Coldplay%2C_Hymn_for_the_Weekend%2C_Artwork.jpg
Call Me Maybe;Carly Rae Jepsen - Image: songs2\Call Me Maybe - Carly Rae Jepsen.jpg - URL: https://upload.wikimedia.org/wikipedia/en/a/ad/Carly_Rae_Jepsen_-_Call_Me_Maybe.png
Shake It Off;Taylor Swift - Image: songs2\Shake It Off - Taylor Swift.jpg - URL: https://i.ytimg.com/vi/nfWlot6h_JM/hq720.jpg?sqp=-oaymwEhCK4FEIIDSFryq4qpAxMIARUAAAAAGAElAADIQj0AgKJD&rs=AOn4CLCijsovaf3Scrtms9LhdZuFNueDvQ
Friends;Marshmello & Anne-Marie - Image: songs2\Friends - Marshmello & Anne-Marie.jpg - URL: https://i.ytimg.com/vi/CY8E6N5Nzec/maxresdefault.jpg
Scars To Your Beautiful;Alessia Cara - Image: songs2\Scars To Your Beautiful - Alessia Cara.jpg - URL: https://i.ytimg.com/vi/Em7vc8NWUNY/maxresdefault.jpg
Work From Home;Fifth Harmony ft. Ty Dolla Sign - Image: songs2\Work From Home - Fifth Harmony ft. Ty Dolla Sign.jpg - URL: https://upload.wikimedia.org/wikipedia/en/f/f5/Work_From_Home_%28featuring_Ty_Dolla_%24ign%29_%28Official_Single_Cover%29_by_Fifth_Harmony.png
I Hate U, I Love U;Gnash ft. Olivia O'Brien - Image: songs2\I Hate U, I Love U - Gnash ft. Olivia O'Brien.jpg - URL: https://upload.wikimedia.org/wikipedia/en/7/7c/I_hate_u%2C_i_love_u.jpg
Talking To The Moon;Bruno Mars - Image: songs2\Talking To The Moon - Bruno Mars.jpg - URL: https://i.ytimg.com/vi/fXw0jcYbqdo/maxresdefault.jpg
Animals;Maroon 5 - Image: songs2\Animals - Maroon 5.jpg - URL: https://upload.wikimedia.org/wikipedia/en/3/38/Maroon_5_-_Animals_Single_Cover.png
Into You;Ariana Grande - Image: songs2\Into You - Ariana Grande.jpg - URL: https://upload.wikimedia.org/wikipedia/en/7/74/Into_You_Ariana_Grande_cover.png
Beautiful People;Ed Sheeran ft. Khalid - Image: songs2\Beautiful People - Ed Sheeran ft. Khalid.jpg - URL: https://upload.wikimedia.org/wikipedia/commons/f/fa/Ed_Sheeran_-_Beautiful_People.png
Todo De Ti;Rauw Alejandro - Image: songs2\Todo De Ti - Rauw Alejandro.jpg - URL: https://i.scdn.co/image/ab67616d0000b2734801828052a610b910cff795
Greedy;Tate McRae - Image: songs2\Greedy - Tate McRae.jpg - URL: https://i.ytimg.com/vi/To4SWGZkEPk/maxresdefault.jpg
Dancing Queen;ABBA - Image: songs2\Dancing Queen - ABBA.jpg - URL: https://i.ytimg.com/vi/xFrGuyw1V8s/maxresdefault.jpg
Just Give Me a Reason;P!nk ft. Nate Ruess - Image: songs2\Just Give Me a Reason - P!nk ft. Nate Ruess.jpg - URL: https://m.media-amazon.com/images/M/MV5BMGJkMjMzZGMtYzU1Ny00M2EzLWFmMTMtZTdiOGI1MWQ1ODFhXkEyXkFqcGc@._V1_.jpg
Mercy;Shawn Mendes - Image: songs2\Mercy - Shawn Mendes.jpg - URL: https://upload.wikimedia.org/wikipedia/en/thumb/e/e7/Mercy_-_Single.jpg/220px-Mercy_-_Single.jpg
Dancing With A Stranger;Sam Smith & Normani - Image: songs2\Dancing With A Stranger - Sam Smith & Normani.jpg - URL: https://upload.wikimedia.org/wikipedia/en/a/a6/Dancing_with_a_Stranger_%28official_single_cover%29.png
Bang Bang;Jessie J, Ariana Grande & Nicki Minaj - Image: songs2\Bang Bang - Jessie J, Ariana Grande & Nicki Minaj.jpg - URL: https://upload.wikimedia.org/wikipedia/en/3/38/Jessie_J_-_Bang_Bang_%28featuring_Ariana_Grande_%26_Nicki_Minaj%29_Cover_Art.png
Stay;Rihanna ft. Mikky Ekko - Image: songs2\Stay - Rihanna ft. Mikky Ekko.jpg - URL: https://i1.sndcdn.com/artworks-000049935350-us2orx-t500x500.jpg
Unstoppable;Sia - Image: songs2\Unstoppable - Sia.jpg - URL: https://i.ytimg.com/vi/cxjvTXo9WWM/maxresdefault.jpg
Grenade;Bruno Mars - Image: songs2\Grenade - Bruno Mars.jpg - URL: https://upload.wikimedia.org/wikipedia/en/3/36/BrunoMarsGrenade.jpg
Time Of Our Lives;Pitbull ft. Ne-Yo - Image: songs2\Time Of Our Lives - Pitbull ft. Ne-Yo.jpg - URL: https://upload.wikimedia.org/wikipedia/en/e/ee/Pitbull_and_Ne-Yo_-_Time_of_Our_Lives.png
Poker Face;Lady Gaga - Image: songs2\Poker Face - Lady Gaga.jpg - URL: https://upload.wikimedia.org/wikipedia/en/3/3a/Poker_Face_by_Lady_Gaga_alternative_cover.png
Hotline Bling;Drake - Image: songs2\Hotline Bling - Drake.jpg - URL: https://realworldmusictheory.com/content/images/2021/01/6e52acce958795508a7ecbf6a3656c0190-11-drake-hotline-bling.2x.rhorizontal.w700.jpg
Paradise;Coldplay - Image: songs2\Paradise - Coldplay.jpg - URL: https://upload.wikimedia.org/wikipedia/en/2/22/Coldplay_-_Paradise.JPG
No Tears Left To Cry;Ariana Grande - Image: songs2\No Tears Left To Cry - Ariana Grande.jpg - URL: https://upload.wikimedia.org/wikipedia/en/1/15/Ariana_Grande_No_Tears_Left_to_Cry.png
Toxic;Britney Spears - Image: songs2\Toxic - Britney Spears.jpg - URL: https://i.ytimg.com/vi/8j7ylEFhi70/hq720.jpg?sqp=-oaymwEhCK4FEIIDSFryq4qpAxMIARUAAAAAGAElAADIQj0AgKJD&rs=AOn4CLBnWmGlKw4lEgRztGEGkB7axemusQ
Happier;Ed Sheeran - Image: songs2\Happier - Ed Sheeran.jpg - URL: https://upload.wikimedia.org/wikipedia/en/6/63/Ed_Sheeran_Happier.png
What Makes You Beautiful;One Direction - Image: songs2\What Makes You Beautiful - One Direction.jpg - URL: https://upload.wikimedia.org/wikipedia/en/7/75/What_Makes_You_Beautiful_Album_Cover.jpg
Glimpse Of Us;Joji - Image: songs2\Glimpse Of Us - Joji.jpg - URL: https://upload.wikimedia.org/wikipedia/en/4/4a/Joji_-_Glimpse_of_Us.png
My Universe;Coldplay - Image: songs2\My Universe - Coldplay.jpg - URL: https://i.ytimg.com/vi/3YqPKLZF_WU/maxresdefault.jpg
Bad Romance;Lady Gaga - Image: songs2\Bad Romance - Lady Gaga.jpg - URL: https://i.ytimg.com/vi/fiRjp6y6QvI/maxresdefault.jpg
Butter;BTS - Image: songs2\Butter - BTS.jpg - URL: https://upload.wikimedia.org/wikipedia/en/d/db/BTS_-_Butter.png
I Wanna Dance with Somebody (Who Loves Me);Whitney Houston - Image: songs2\I Wanna Dance with Somebody (Who Loves Me) - Whitney Houston.jpg - URL: https://i.ytimg.com/vi/eH3giaIzONA/maxresdefault.jpg
Tik Tok;Kesha - Image: songs2\Tik Tok - Kesha.jpg - URL: https://i.scdn.co/image/ab67616d0000b27319637de797a19338d059acb7
Give Me Everything;Pitbull ft. Ne-Yo, Afrojack & Nayer - Image: songs2\Give Me Everything - Pitbull ft. Ne-Yo, Afrojack & Nayer.jpg - URL: https://upload.wikimedia.org/wikipedia/en/0/06/Pitbull_-_Give_Me_Everything.jpg
Dancing On My Own;Calum Scott - Image: songs2\Dancing On My Own - Calum Scott.jpg - URL: https://i.ytimg.com/vi/pZs86eJOICg/maxresdefault.jpg
Falling;Harry Styles - Image: songs2\Falling - Harry Styles.jpg - URL: https://i.ytimg.com/vi/olGSAVOkkTI/maxresdefault.jpg
Style;Taylor Swift - Image: songs2\Style - Taylor Swift.jpg - URL: https://i.ytimg.com/vi/-CmadmM5cOk/maxresdefault.jpg
Promiscuous;Nelly Furtado - Image: songs2\Promiscuous - Nelly Furtado.jpg - URL: https://i.ytimg.com/vi/BO7FQnegW1o/maxresdefault.jpg
Provenza;Karol G - Image: songs2\Provenza - Karol G.jpg - URL: https://upload.wikimedia.org/wikipedia/en/1/13/KAROL_G_-_PROVENZA.jpg
Lose You To Love Me;Selena Gomez - Image: songs2\Lose You To Love Me - Selena Gomez.jpg - URL: https://upload.wikimedia.org/wikipedia/en/d/d7/Selena_Gomez_-_Lose_You_to_Love_Me.png
What Lovers Do;Maroon 5 ft. SZA - Image: songs2\What Lovers Do - Maroon 5 ft. SZA.jpg - URL: https://upload.wikimedia.org/wikipedia/en/c/cc/Whatloversdo.jpg
Break My Heart;Dua Lipa - Image: songs2\Break My Heart - Dua Lipa.jpg - URL: https://i.ytimg.com/vi/Nj2U6rhnucI/sddefault.jpg
Arcade;Duncan Laurence - Image: songs2\Arcade - Duncan Laurence.jpg - URL: https://upload.wikimedia.org/wikipedia/en/2/2f/Arcade_%28Duncan_Laurence_song%29.png
Say So;Doja Cat - Image: songs2\Say So - Doja Cat.jpg - URL: https://upload.wikimedia.org/wikipedia/en/b/b1/Doja_Cat_-_Say_So.png
Last Friday Night (T.G.I.F.);Katy Perry - Image: songs2\Last Friday Night (T.G.I.F.) - Katy Perry.jpg - URL: https://m.media-amazon.com/images/M/MV5BNzBkMzY5MTEtZjYyMy00YTg0LTgzNmUtMzM5Yzg3OTNlNDY2XkEyXkFqcGc@._V1_.jpg
Wild Thoughts;DJ Khaled ft. Rihanna & Bryson Tiller - Image: songs2\Wild Thoughts - DJ Khaled ft. Rihanna & Bryson Tiller.jpg - URL: https://i.ytimg.com/vi/fyaI4-5849w/maxresdefault.jpg
Roar;Katy Perry - Image: songs2\Roar - Katy Perry.jpg - URL: https://i.ytimg.com/vi/CevxZvSJLk8/maxresdefault.jpg
Look What You Made Me Do;Taylor Swift - Image: songs2\Look What You Made Me Do - Taylor Swift.jpg - URL: https://i.ytimg.com/vi/3tmd-ClpJxA/maxresdefault.jpg
Happier;Olivia Rodrigo - Image: songs2\Happier - Olivia Rodrigo.jpg - URL: https://i.ytimg.com/vi/S962eVq9pHM/maxresdefault.jpg
Don’t Blame Me;Taylor Swift - Image: songs2\Don’t Blame Me - Taylor Swift.jpg - URL: https://i.ytimg.com/vi/AxjockfZc7g/hq720.jpg?sqp=-oaymwEhCK4FEIIDSFryq4qpAxMIARUAAAAAGAElAADIQj0AgKJD&rs=AOn4CLDMPeQXX3Q0vebJSgGzb_33A9u5Hg
Golden Hour;Jvke - Image: songs2\Golden Hour - Jvke.jpg - URL: https://i.ytimg.com/vi/PEM0Vs8jf1w/maxresdefault.jpg
Blinding Lights;The Weeknd - Image: songs2\Blinding Lights - The Weeknd.jpg - URL: https://upload.wikimedia.org/wikipedia/en/e/e6/The_Weeknd_-_Blinding_Lights.png
Good Riddance (Time of Your Life);Green Day - Image: songs2\Good Riddance (Time of Your Life) - Green Day.jpg - URL: https://upload.wikimedia.org/wikipedia/en/1/13/Green_Day_-_Good_Riddance_%28Time_of_Your_Life%29_cover.jpg
Warriors;Imagine Dragons - Image: songs2\Warriors - Imagine Dragons.jpg - URL: https://upload.wikimedia.org/wikipedia/en/f/fb/Song_Cover_for_%22Warriors%22_by_Imagine_Dragons.jpg
Black Hole Sun;Soundgarden - Image: songs2\Black Hole Sun - Soundgarden.jpg - URL: https://upload.wikimedia.org/wikipedia/en/6/6b/Black_Hole_Sun.jpg
Faint;Linkin Park - Image: songs2\Faint - Linkin Park.jpg - URL: https://i.ytimg.com/vi/LYU-8IFcDPw/hq720.jpg?sqp=-oaymwEhCK4FEIIDSFryq4qpAxMIARUAAAAAGAElAADIQj0AgKJD&rs=AOn4CLAzM8FJ82pPeGI4ZQ9cnkXSOWy_6Q
She Looks So Perfect;5 Seconds Of Summer - Image: songs2\She Looks So Perfect - 5 Seconds Of Summer.jpg - URL: https://upload.wikimedia.org/wikipedia/en/0/07/5_Seconds_of_Summer_-_She_Looks_So_Perfect.png
New Light;John Mayer - Image: songs2\New Light - John Mayer.jpg - URL: https://upload.wikimedia.org/wikipedia/en/d/d1/JohnMayerNewLight.jpg
Walk of Life;Dire Straits - Image: songs2\Walk of Life - Dire Straits.jpg - URL: https://i.ytimg.com/vi/kd9TlGDZGkI/maxresdefault.jpg
